ts,cpu_pct,rss_mb,threads,disk_read_mb_s,disk_write_mb_s,fs_free_gb,wal_mb,duckdb_mb,records_total,ingest_lag_mb,wal_depth
1790054999.091294701,158.2,369,166,0.00,3.81,149,135,44,0,0,0
1790055000.161009174,118.7,369,166,0.00,6.77,149,135,44,0,0,0
1790055001.224725603,158.9,369,166,0.00,3.80,149,135,44,0,0,0
1790055002.300664083,114.3,369,166,0.00,6.53,149,135,44,0,0,0
1790055003.360588356,171.7,369,166,0.00,3.88,149,135,44,0,0,0
1790055004.435933070,110.7,370,166,0.00,6.86,149,135,44,0,0,0
1790055005.509877406,176.0,370,166,0.00,4.38,149,135,44,0,0,0
1790055006.577881066,105.8,370,166,0.00,6.88,149,136,44,0,0,0
1790055007.644214241,166.9,370,166,0.00,0.79,149,136,44,0,0,0
1790055009.316961987,135.1,370,166,0.00,4.40,149,136,44,0,0,0
1790055010.384007700,104.0,371,166,0.00,6.77,149,136,44,0,0,0
1790055011.458103768,169.4,371,166,0.00,4.07,149,136,44,0,0,0
1790055012.531293650,108.1,371,166,0.00,6.78,149,136,44,0,0,0
1790055013.599522532,162.0,371,166,0.00,3.51,149,136,44,0,0,0
1790055014.672754012,114.6,371,166,0.00,6.63,149,136,44,0,0,0
1790055015.729872916,170.3,371,166,0.00,3.24,149,136,44,0,0,0
1790055016.800913267,108.3,371,166,0.00,6.58,149,136,44,0,0,0
1790055017.875644117,174.9,371,166,0.00,3.66,149,136,44,0,0,0
1790055018.942908313,110.6,371,166,0.00,6.31,149,136,44,0,0,0
1790055020.017474181,174.0,371,166,0.00,3.80,149,136,44,0,0,0
1790055021.084669222,110.6,371,166,0.00,6.46,149,136,44,0,0,0
1790055022.153157109,164.7,371,166,0.00,4.42,149,136,44,0,0,0
1790055023.222939867,116.8,371,166,0.00,5.94,149,137,44,0,0,0
1790055024.285869624,155.2,372,166,0.00,4.88,149,137,44,0,0,0
1790055025.359179275,126.7,372,166,0.00,5.41,149,137,44,0,0,0
1790055026.425789903,146.3,372,166,0.00,5.15,149,137,44,0,0,0
1790055027.485841947,138.7,372,166,0.00,4.84,149,137,44,0,0,0
1790055028.551437138,134.2,373,166,0.00,5.83,149,137,44,0,0,0
1790055029.610386168,146.4,374,166,0.00,5.39,149,137,44,0,0,0
1790055030.662158093,127.4,374,166,0.09,5.87,149,137,44,0,0,0
1790055031.723161989,149.9,374,166,0.00,4.49,149,137,44,0,0,0
1790055032.793086845,124.3,374,166,0.00,6.15,149,137,44,0,0,0
1790055033.859646955,150.0,374,166,0.00,4.42,149,137,44,0,0,0
1790055034.928576016,123.5,374,166,0.00,7.22,149,137,44,0,0,0
1790055035.996378535,159.2,374,166,0.00,3.94,149,137,44,0,0,0
1790055037.065564826,116.9,375,166,0.00,6.59,149,137,44,0,0,0
1790055038.130371300,175.6,375,166,0.00,3.37,149,138,44,0,0,0
1790055039.187300950,116.4,375,166,0.00,6.08,149,138,44,0,0,0
1790055040.250330656,164.6,375,166,0.00,4.70,149,138,44,0,0,0
1790055041.313218998,116.7,375,166,0.00,6.05,149,138,44,0,0,0
1790055042.381114752,155.4,376,166,0.00,4.48,149,138,44,0,0,0
1790055043.456083293,122.8,376,166,0.00,5.47,149,138,44,0,0,0
1790055044.536211743,150.9,377,166,0.00,4.76,149,138,44,0,0,0
1790055045.601695331,127.6,377,166,0.00,6.07,149,138,44,0,0,0
1790055046.675129994,144.4,377,166,0.00,4.95,149,138,44,0,0,0
1790055047.746975881,137.1,377,166,0.00,4.88,149,138,44,0,0,0
1790055048.816680299,131.8,377,166,0.00,5.71,149,138,44,0,0,0
1790055049.885780835,159.0,377,166,0.00,3.75,149,138,44,0,0,0
1790055050.962742324,114.2,377,166,0.00,6.56,149,138,44,0,0,0
1790055052.022717737,166.0,377,166,0.00,3.69,149,139,44,0,0,0
1790055053.090996563,116.1,377,166,0.00,6.33,149,139,44,0,0,0
1790055054.157628319,170.6,377,166,0.00,3.46,149,139,44,0,0,0
1790055055.231740902,115.4,377,166,0.00,6.51,149,139,44,0,0,0
1790055056.298542913,170.6,378,166,0.00,4.01,149,139,44,0,0,0
1790055057.371039687,65.3,195,166,0.00,5.88,149,139,44,0,0,0
1790055058.444267264,88.5,200,166,0.00,3.32,149,139,44,0,0,0
1790055059.513144539,115.1,215,166,0.00,6.55,149,139,44,0,0,0
1790055060.581476362,32.8,200,166,0.00,3.31,149,139,44,0,0,0
1790055061.661861109,76.8,193,166,0.00,4.28,149,139,44,0,0,0
1790055062.749766488,67.1,200,166,0.00,4.04,149,139,44,0,0,0
1790055063.827765029,46.4,196,166,0.00,3.34,149,139,44,0,0,0
1790055064.904583454,27.9,194,166,0.00,4.21,149,139,44,0,0,0
1790055065.979403725,66.1,195,166,0.00,4.93,149,139,44,0,0,0
1790055067.046660294,78.7,212,166,0.00,9.68,149,140,44,0,0,0
1790055068.113742907,31.9,183,166,0.00,3.42,149,140,44,0,0,0
1790055069.189900866,63.2,182,166,0.00,4.00,149,140,44,0,0,0
1790055070.260040917,66.3,194,166,0.00,4.27,149,140,44,0,0,0
1790055071.335748951,57.6,189,166,0.00,4.53,149,140,44,0,0,0
1790055072.410927477,18.6,181,166,0.00,3.40,149,140,44,0,0,0
1790055073.480574496,64.5,181,166,0.00,3.94,149,140,44,0,0,0
